qID	sentence	option1	option2	answer	ed	gender	wid	ctx	url
515-2	During a job interview, Adam asked Jason about their prior jobs because _ avoided the question.	Adam	Jason	2	3	m	A37IJGXG1VEBEK	job	https://www.wikihow.com/Get-a-Job-if-You-Are-Under-16-(USA)
516-1	Mary was a more of a wine aficionado than Susan so _ picked up a good pairing for dinner.	Mary	Susan	1	1	f	A37IJGXG1VEBEK	Wine	https://www.wikihow.com/Reuse-Screw-Top-Wine-Bottles-for-Making-Wine
516-2	Mary was a more of a wine aficionado than Susan so _ picked up a wrong pairing for dinner.	Mary	Susan	2	1	f	A37IJGXG1VEBEK	Wine	https://www.wikihow.com/Reuse-Screw-Top-Wine-Bottles-for-Making-Wine
105-1	While walking through the produce aisle Adam put an orange in Jason cart because _ really loved them.	Adam	Jason	1	3	m	A37IJGXG1VEBEK	orange	https://www.wikihow.com/Make-Your-Hair-Lighter-With-Oranges-and-Lemons
105-2	While walking through the produce aisle Adam did not put an orange in Jason cart because _ really hated them.	Adam	Jason	2	3	m	A37IJGXG1VEBEK	orange	https://www.wikihow.com/Make-Your-Hair-Lighter-With-Oranges-and-Lemons
321-1	While at work, Adam had to tell Jason how to be more effective because _ is the boss.	Adam	Jason	1	1	m	A37IJGXG1VEBEK	effective	https://www.wikihow.com/Be-More-Effective-at-Work
321-2	While at work, Adam had to tell Jason how to be more effective because _ is the employee.	Adam	Jason	2	1	m	A37IJGXG1VEBEK	effective	https://www.wikihow.com/Be-More-Effective-at-Work
128-1	While walking through a pet store, Mary bought Susan a puppy because _ thought they loved dogs.	Mary	Susan	1	4	f	A37IJGXG1VEBEK	puppy	https://www.wikihow.com/Determine-the-Sex-of-Puppies
128-2	While walking through a pet store, Mary did not buy Susan a puppy because _ thought they hated dogs.	Mary	Susan	2	4	f	A37IJGXG1VEBEK	puppy	https://www.wikihow.com/Determine-the-Sex-of-Puppies
929-1	Adam was a better artist than Jason so _ they were able to ink the drawing without a guide.	Adam	Jason	1	3	m	A37IJGXG1VEBEK	Ink	https://www.wikihow.com/Ink-Comics-with-a-Brush
929-2	Adam was a better artist than Jason so _ they needed to ink the drawing with a guide.	Adam	Jason	2	3	m	A37IJGXG1VEBEK	Ink	https://www.wikihow.com/Ink-Comics-with-a-Brush
938-1	After working a long shift, Mary took a nap while Susan did not so _ was refreshed.	Mary	Susan	1	2	f	A37IJGXG1VEBEK	nap	https://www.wikihow.com/Power-Nap
938-2	After working a long shift, Mary took a nap while Susan did not so _ was dead tired.	Mary	Susan	2	2	f	A37IJGXG1VEBEK	nap	https://www.wikihow.com/Power-Nap
940-1	Investing in the stock market suited Adam but not Jason because _ was able to save more money.	Adam	Jason	1	1	m	A37IJGXG1VEBEK	Save	https://www.wikihow.com/Save-Money-on-Electricity
940-2	Investing in the stock market suited Adam but not Jason because _ was not able to save more money.	Adam	Jason	2	1	m	A37IJGXG1VEBEK	Save	https://www.wikihow.com/Save-Money-on-Electricity
151-1	Adam was a basketball player teaching Jason so _ showed a wide array of skills.	Adam	Jason	1	1	m	A37IJGXG1VEBEK	skills	https://www.wikihow.com/Build-Life-Skills
151-2	Adam was a basketball player teaching Jason so _ showed a small array of skills.	Adam	Jason	2	1	m	A37IJGXG1VEBEK	skills	https://www.wikihow.com/Build-Life-Skills
345-1	While fixing the window, Adam had to take off Jason's screen because _ was hired too.	Adam	Jason	1	2	m	A37IJGXG1VEBEK	screen	https://www.wikihow.com/Clean-a-Plasma-Screen
345-2	While fixing the window, Adam had to take off Jason's screen because _ hired them too.	Adam	Jason	2	2	m	A37IJGXG1VEBEK	screen	https://www.wikihow.com/Clean-a-Plasma-Screen
358-1	Mary was about to become a parent with Susan so _ was nervous about having children.	Mary	Susan	1	1	f	A37IJGXG1VEBEK	parent	https://www.wikihow.com/Be-a-Good-Parent
358-2	Mary was about to become a parent with Susan so _ was excited about having children.	Mary	Susan	2	1	f	A37IJGXG1VEBEK	parent	https://www.wikihow.com/Be-a-Good-Parent
364-1	Adam was able to start a new project with Jason because _ was a good worker.	Adam	Jason	1	3	m	A37IJGXG1VEBEK	start	https://www.wikihow.com/Start-a-New-Day
364-2	Adam had to start a new project with Jason because _ was a bad worker.	Adam	Jason	2	3	m	A37IJGXG1VEBEK	start	https://www.wikihow.com/Start-a-New-Day
968-1	The old cat ran up to Adam but past Jason because _ had yarn in the garden.	Adam	Jason	1	5	m	A37IJGXG1VEBEK	garden	https://www.wikihow.com/Prepare-a-Garden-Plot
968-2	The old cat ran past Adam and up to Jason because _ had yarn in the garden.	Adam	Jason	2	5	m	A37IJGXG1VEBEK	garden	https://www.wikihow.com/Prepare-a-Garden-Plot
373-1	Adam hired Jason a shed because _ wanted to set up a new outdoor work space.	Adam	Jason	1	1	m	A37IJGXG1VEBEK	shed	https://www.wikihow.com/Build-a-Lean-to-Shed
373-2	Adam built Jason a shed because _ wanted to set up a new outdoor work space.	Adam	Jason	2	1	m	A37IJGXG1VEBEK	shed	https://www.wikihow.com/Build-a-Lean-to-Shed
376-1	After going to the dentist, Adam needed braces but not Jason because _ had bad teeth.	Adam	Jason	1	1	m	A37IJGXG1VEBEK	braces	https://www.wikihow.com/Survive-the-First-Week-in-Braces
376-2	After going to the dentist, Adam needed braces but not Jason because _ had good teeth.	Adam	Jason	2	1	m	A37IJGXG1VEBEK	braces	https://www.wikihow.com/Survive-the-First-Week-in-Braces
179-1	Adam hit Jason's car so _ offered to paint the bumper because it was the right thing to do.	Adam	Jason	1	2	m	A37IJGXG1VEBEK	bumper	https://www.wikihow.com/Paint-a-Bumper
179-2	Adam hit Jason's car so _ ordered them to paint the bumper because it was the right thing to do.	Adam	Jason	2	2	m	A37IJGXG1VEBEK	bumper	https://www.wikihow.com/Paint-a-Bumper
1000-1	Mary was a professional interior designer while Susan was not so _ pulled together a bedroom with great feng shui.	Mary	Susan	1	1	f	A37IJGXG1VEBEK	Feng Shui	https://www.wikihow.com/Feng-Shui-Your-Bedroom
1000-2	Mary was a professional interior designer while Susan was not so _ pulled together a bedroom with awful feng shui.	Mary	Susan	2	1	f	A37IJGXG1VEBEK	Feng Shui	https://www.wikihow.com/Feng-Shui-Your-Bedroom
407-1	The services of an attorney were needed regularly by Adam but not by Jason because _ was a career criminal.	Adam	Jason	1	3	m	A38DXFI1TZA295	attorney	https://www.wikihow.com/Address-a-Female-Attorney
407-2	The services of an attorney were needed regularly by Adam but not by Jason because _ was a law abiding citizen.	Adam	Jason	2	3	m	A38DXFI1TZA295	attorney	https://www.wikihow.com/Address-a-Female-Attorney
802-1	Adam likes to go to the beach but Jason likes to go to the mountains, so _ booked a trip to Ft. Lauderdale.	Adam	Jason	1	2	m	A38DXFI1TZA295	beach	https://www.wikihow.com/Take-a-Baby-to-the-Beach
802-2	Adam likes to go to the beach but Jason likes to go to the mountains, so _ booked a trip to Aspen.	Adam	Jason	2	2	m	A38DXFI1TZA295	beach	https://www.wikihow.com/Take-a-Baby-to-the-Beach
603-1	Adam liked the beautiful design work of the artist but Jason didn't like it, so _ hired the artist.	Adam	Jason	1	1	m	A38DXFI1TZA295	design	https://www.wikihow.com/Start-a-Greeting-Card-Business
603-2	Adam liked the beautiful design work of the artist but Jason didn't like it, so _ fired the artist.	Adam	Jason	2	1	m	A38DXFI1TZA295	design	https://www.wikihow.com/Start-a-Greeting-Card-Business
424-1	Adam loves to have pets around the house but Jason didn't, so _ went to the store and bought a kitten.	Adam	Jason	1	1	m	A38DXFI1TZA295	pets	https://www.wikihow.com/Care-for-an-Australian-Cattle-Dog
424-2	Adam loves to have pets around the house but Jason didn't, so _ went to the store and bought a coat.	Adam	Jason	2	1	m	A38DXFI1TZA295	pets	https://www.wikihow.com/Care-for-an-Australian-Cattle-Dog
2-1	Adam likes to use a straight razor to shave with but Jason prefers to use an electric shaver. _ went to the store to buy some razor blades.	Adam	Jason	1	2	m	A38DXFI1TZA295	straight razor	https://www.wikihow.com/Hold-a-Straight-Razor
2-2	Adam likes to use a straight razor to shave with but Jason prefers to use an electric shaver. _ went to the store to buy some shampoo.	Adam	Jason	2	2	m	A38DXFI1TZA295	straight razor	https://www.wikihow.com/Hold-a-Straight-Razor
608-1	Adam thinks the emo look is pretty fresh but Jason thinks it's trashy. _ bought ripped jeans at the clothing store.	Adam	Jason	1	2	m	A38DXFI1TZA295	emo	https://www.wikihow.com/Look-Emo
608-2	Adam thinks the emo look is pretty fresh but Jason thinks it's trashy. _ bought dress pants at the clothing store.	Adam	Jason	2	2	m	A38DXFI1TZA295	emo	https://www.wikihow.com/Look-Emo
807-1	Mary likes to barbecue their meat using charcoal but Susan prefers gas. _ went to Lowes to buy more charcoal for their cook out.	Mary	Susan	1	1	f	A38DXFI1TZA295	charcoal	https://www.wikihow.com/Reduce-Bloating-and-Gas
807-2	Mary likes to barbecue their meat using charcoal but Susan prefers gas. _ went to Lowes to buy more propane for their cook out.	Mary	Susan	2	1	f	A38DXFI1TZA295	charcoal	https://www.wikihow.com/Reduce-Bloating-and-Gas
809-1	Meeting payroll was a problem for Adam but not for Jason because _ was a very poor businessperson.	Adam	Jason	1	1	m	A38DXFI1TZA295	payroll	https://www.wikihow.com/Prepare-Payroll-in-Excel
809-2	Meeting payroll was a problem for Adam but not for Jason because _ was a very skilled businessperson.	Adam	Jason	2	1	m	A38DXFI1TZA295	payroll	https://www.wikihow.com/Prepare-Payroll-in-Excel
615-1	Adam had a cut on their finger but Jason didn't have one, so _ put a bandage on their finger.	Adam	Jason	1	1	m	A38DXFI1TZA295	cut	https://www.wikihow.com/Make-Cuts-Heal-Faster
615-2	Adam had a cut on their finger but Jason didn't have one, so _ put a ring on their finger.	Adam	Jason	2	1	m	A38DXFI1TZA295	cut	https://www.wikihow.com/Make-Cuts-Heal-Faster
435-1	Adam had been making out with their partner but not Jason, so _ wound up with hickey on their neck.	Adam	Jason	1	3	m	A38DXFI1TZA295	hickey	https://www.wikihow.com/Give-Someone-a-Hickey
435-2	Adam had been making out with their partner but not Jason, so _  didn't get a hickey on their neck.	Adam	Jason	2	3	m	A38DXFI1TZA295	hickey	https://www.wikihow.com/Give-Someone-a-Hickey
16-1	Mary can run really fast and jump really high but not Susan because _ has a lot of athleticism.	Mary	Susan	1	2	f	A38DXFI1TZA295	athleticism	https://www.wikihow.com/Care-for-Doberman-Pincshers
16-2	Mary can run really fast and jump really high but not Susan because _ doesn't have a lot of athleticism.	Mary	Susan	2	2	f	A38DXFI1TZA295	athleticism	https://www.wikihow.com/Care-for-Doberman-Pincshers
19-1	Mary like to listen to house music but Susan preferred EDM. _ listened to a set from Green Velvet on Youtube.	Mary	Susan	1	2	f	A38DXFI1TZA295	house	https://www.wikihow.com/Have-a-Good-House-Party
19-2	Mary like to listen to house music but Susan preferred EDM. _ listened to a set from Steve Aoki on Youtube.	Mary	Susan	2	2	f	A38DXFI1TZA295	house	https://www.wikihow.com/Have-a-Good-House-Party
821-1	Taking photos is a favorite hobby for Adam but Jason doesn't like photography. _ bought a new digital camera.	Adam	Jason	1	2	m	A38DXFI1TZA295	photos	https://www.wikihow.com/Uncurl-Old-Photos
821-2	Taking photos is a favorite hobby for Adam but Jason doesn't like photography. _ bought a new television.	Adam	Jason	2	2	m	A38DXFI1TZA295	photos	https://www.wikihow.com/Uncurl-Old-Photos
637-1	Adam had a very gaudy style but Jason had a very demure style. _ likes to wear a lot of jewelry.	Adam	Jason	1	3	m	A38DXFI1TZA295	jewelry	https://www.wikihow.com/Clean-Marcasite-Jewelry
637-2	Adam had a very gaudy style but Jason had a very demure style. _ likes to wear very little jewelry.	Adam	Jason	2	3	m	A38DXFI1TZA295	jewelry	https://www.wikihow.com/Clean-Marcasite-Jewelry
456-1	Adam loved the taste of squash but Jason hated it's flavor. _ ordered the squash casserole with their dinner.	Adam	Jason	1	1	m	A38DXFI1TZA295	squash	https://www.wikihow.com/Buy-Acorn-Squash
456-2	Adam loved the taste of squash but Jason hated it's flavor. _ ordered the broccoli casserole with their dinner.	Adam	Jason	2	1	m	A38DXFI1TZA295	squash	https://www.wikihow.com/Buy-Acorn-Squash
831-1	Going to a costume party seemed like a fun time to Adam but not to Jason, so _ went the store and bought a clown suit.	Adam	Jason	1	1	m	A38DXFI1TZA295	costume	https://www.wikihow.com/Make-a-Mouse-Costume
831-2	Going to a costume party seemed like a fun time to Adam but not to Jason, so _ went the store and bought a pant suit.	Adam	Jason	2	1	m	A38DXFI1TZA295	costume	https://www.wikihow.com/Make-a-Mouse-Costume
242-1	Mary was a calm, cool person but Susan was very skittish. _ was very dependable in an emergency.	Mary	Susan	1	1	f	A38DXFI1TZA295	Emergency	https://www.wikihow.com/Prepare-an-Emergency-Fund
242-2	Mary was a calm, cool person but Susan was very skittish. _ wasn't very dependable in an emergency.	Mary	Susan	2	1	f	A38DXFI1TZA295	Emergency	https://www.wikihow.com/Prepare-an-Emergency-Fund
839-1	Sandwiches are a favorite meal for Adam but not for Jason, so _ ordered a pastrami sandwich for lunch.	Adam	Jason	1	2	m	A38DXFI1TZA295	Sandwiches	https://www.wikihow.com/Make-Fruity-Pebble-Ice-Cream-Sandwiches
839-2	Sandwiches are a favorite meal for Adam but not for Jason, so _ ordered a chef salad for lunch.	Adam	Jason	2	2	m	A38DXFI1TZA295	Sandwiches	https://www.wikihow.com/Make-Fruity-Pebble-Ice-Cream-Sandwiches
244-1	Adam was bothered by cramps on their period but not Jason. _ had to get a some cramp medication from the drug store.	Adam	Jason	1	1	m	A38DXFI1TZA295	Period	https://www.wikihow.com/Know-That-Your-First-Period-Is-Coming
244-2	Adam was bothered by cramps on their period but not Jason. _ had to get a some cold medication from the drug store.	Adam	Jason	2	1	m	A38DXFI1TZA295	Period	https://www.wikihow.com/Know-That-Your-First-Period-Is-Coming
846-1	Getting ripped off was something that happened to Adam regularly but not to Jason because _ never paid attention to their store receipts.	Adam	Jason	1	1	m	A38DXFI1TZA295	ripped	https://www.wikihow.com/Get-Ripped-After-40
846-2	Getting ripped off was something that happened to Adam regularly but not to Jason because _ always paid attention to their store receipts.	Adam	Jason	2	1	m	A38DXFI1TZA295	ripped	https://www.wikihow.com/Get-Ripped-After-40
470-1	Adam was a very conscientious employee but Jason was not, so _ was given a raise.	Adam	Jason	1	2	m	A38DXFI1TZA295	employee	https://www.wikihow.com/Know-When-to-Give-an-Employee-a-Written-Warning
470-2	Adam was a very conscientious employee but Jason was not, so _ was given a write up.	Adam	Jason	2	2	m	A38DXFI1TZA295	employee	https://www.wikihow.com/Know-When-to-Give-an-Employee-a-Written-Warning
52-1	Adam hated to clean the countertops in their kitchen but Jason didn't mind doing it, so _ hired a maid to work for them.	Adam	Jason	1	2	m	A38DXFI1TZA295	Countertops	https://www.wikihow.com/Clean-Epoxy-Countertops
52-2	Adam hated to clean the countertops in their kitchen but Jason didn't mind doing it, so _ didn't need a maid to work for them.	Adam	Jason	2	2	m	A38DXFI1TZA295	Countertops	https://www.wikihow.com/Clean-Epoxy-Countertops
855-1	Adam was invited to be a guest at the wedding but Jason wasn't. _ felt grateful to the couple for inviting them.	Adam	Jason	1	3	m	A38DXFI1TZA295	wedding	https://www.wikihow.com/Make-a-Wedding-Dress
855-2	Adam was invited to be a guest at the wedding but Jason wasn't. _ felt spiteful toward the couple for not inviting them.	Adam	Jason	2	3	m	A38DXFI1TZA295	wedding	https://www.wikihow.com/Make-a-Wedding-Dress
261-1	Mary worked very hard at their career but Susan barely tried, so _ became very rich and secure.	Mary	Susan	1	2	f	A38DXFI1TZA295	Rich	https://www.wikihow.com/Become-Rich-Someday
261-2	Mary worked very hard at their career but Susan barely tried, so _ didn't become very rich and secure.	Mary	Susan	2	2	f	A38DXFI1TZA295	Rich	https://www.wikihow.com/Become-Rich-Someday
64-1	Adam has a unique sense of humor but Jason has a more conventional one. Very few people laugh at jokes from _ .	Adam	Jason	1	3	m	A38DXFI1TZA295	unique	https://www.wikihow.com/Deal-With-Being-Different
64-2	Adam has a unique sense of humor but Jason has a more conventional one. A lot of people laugh at jokes from _ .	Adam	Jason	2	3	m	A38DXFI1TZA295	unique	https://www.wikihow.com/Deal-With-Being-Different
865-1	Adam was getting overweight as compared to Jason so _ started watching what they ate.	Adam	Jason	1	3	m	A38DXFI1TZA295	weight	https://www.wikihow.com/Build-Strength-Gradually
865-2	Adam was getting overweight as compared to Jason so _ didn't worry about what they ate.	Adam	Jason	2	3	m	A38DXFI1TZA295	weight	https://www.wikihow.com/Build-Strength-Gradually
666-1	Adam was feeling sick on their stomach but Jason wasn't, so _ ordered a glass of ginger ale to drink.	Adam	Jason	1	2	m	A38DXFI1TZA295	sick	https://www.wikihow.com/Be-an-Encouragement-to-Someone-Who-Is-Sick-or-Ill
666-2	Adam was feeling sick on their stomach but Jason wasn't, so _ ordered a glass of milk to drink.	Adam	Jason	2	2	m	A38DXFI1TZA295	sick	https://www.wikihow.com/Be-an-Encouragement-to-Someone-Who-Is-Sick-or-Ill
485-1	Adam was suffering from a high fever but Jason was not, so _ took an aspirin.	Adam	Jason	1	2	m	A38DXFI1TZA295	Fever	https://www.wikihow.com/Reduce-Fever-for-Children
